закарпатська	берегівський	косонь	48.25583333,22.45527778
одеська	одеський	маяки	46.41222222,30.27305556
волинська	ковельський	вишнів	51.19055556,24.0075
чернівецька	дністровський	удобне	46.38083333,30.04333333
одеська	болградський	токуз	46.52388889,29.29611111
одеська	тарутинський	петрівськ	46.445,28.97222222
закарпатська	берегівський	неветленфолу	48.01611111,22.99583333
одеська	ізмаїльський	орлівка	45.31944444,28.45055556
волинська	володимир-волинський	устилуг	50.86,24.15694444
львівська	самбірський	бориня	49.07777778,22.99527778
закарпатська	ужгородський	дубриничі	48.80416667,22.48805556
чернігівська	чернігівський	добрянка	52.06166667,31.18055556
одеська	подільський	гавіноси	47.66055556,29.29611111
одеська	подільський	саніславка	47.72805556,29.25638889
закарпатсбка	виноградівський	тисабеч	46.93111111,20.095
чернівецька	кельменецьколго	росошани	48.39861111,26.99944444
львівська	червоноградський	белз	50.38,24.00166667
закарпатська	ужгородський	ужок	48.98472222,22.86472222
закарпатська	ужгородський	загорб	49.01333333,22.66277778
львівська	самбірський	терло	49.46861111,22.77722222
одеська	роздільнянський	колосове	47.33055556,29.5675
одеська	болградський	малоярославець	55.0,36.46666667
закарпатська	берегівський	дийда	48.21888889,22.57444444
одеська	одеський	мяки	46.41222222,30.27305556
закарпатська	берегівський	холмовець	48.05777778,23.09666667
вінницька	могилів-подільський	цекинівка	48.15555556,28.32583333
закарпатська	берегівський	харків	50.00583333,36.22916667
одеська	подільський	гавиноси	47.66055556,29.29611111
одеська	подільський	федосіївка	47.53972222,29.18527778
одеська	болградський	калачівка	46.38777778,28.98916667
одеська	роздільнянський	новоолександрівка	47.12194444,29.56222222
закарпатська	ужгородський	стужиця	49.02361111,22.61166667
одеська	подільський	садове	47.32833333,29.46305556
івано-франківська	верховинський	зелене	48.05083333,24.75611111
закарпатська	берегівський	пийтерфолво	48.06166667,22.93416667
закарпатська	берегівський	вари	48.125,22.71055556
одеська	роздільнянський	самійлівка	47.2875,29.6175
волинська	ковельський	римачі	51.19305556,23.91222222
одеська	білгород-дністровський	фараонівка	46.3225,29.62055556
чернівецька	вижницький	плоска	47.9125,25.14222222
чернівецька	дністровський	вартиківці	48.43638889,26.79111111
одеська	роздільнянський	новопетрівка	47.035,29.88805556
чернівецька	дністровський	курахівка	48.02777778,37.37527778
івано-франківська	верховинський	білоберізка	48.16555556,25.04694444
чернівецька	дністровський	нелипівці	48.42222222,26.90777778
закарпатська	берегівский	теково	48.12361111,23.09916667
закарпатська	ужгородський	волосянка	48.98083333,22.80722222
чернівецька	чернівецький	турятка	48.04805556,26.14388889
закарпатська	берегівський	гуняди	48.14555556,22.60805556
чернігівська	новгород-сіверський	карповичі	52.21694444,32.38138889
одеська	білгород-дністровський	петрпавлівка	48.45416667,36.44027778
чернівецька	чернівецький	лунка	48.18333333,26.29416667
одеська	подільський	нестерове	47.36166667,29.4025
закарпатська	ужгородський	ставне	48.98666667,22.70444444
чернігівська	чернігівський	ріпки	51.79944444,31.09944444
одеська	подільський	гулянка	47.39888889,29.39166667
закарпатська	ужгородський	оноківці	48.65416667,22.34166667
одеська	білгород-дністровський	дальнічень	46.40638889,29.68
чернівецька	чернівецький	сучевени	48.05666667,25.83583333
закарпатська	ужгородський	забрідь	48.92333333,22.46166667
закарпатська	берегівський	ріпки	51.79944444,31.09944444
львівська	самбірський	нижній	54.42786111,55.09983333
одеська	роздільнянський	кошарка	47.47222222,29.60166667
закарпатська	ужгородський	новоселиця	48.21916667,26.26527778
чернівецька	дністровський	новоселиця	48.21916667,26.26527778
закарпатська	ужгородський	мирча	48.82666667,22.46138889
чернігівська	чернігівський	суслівка	51.94138889,30.85638889
одеська	болградський	тарутине	46.18444444,29.145
одеська	подільський	тимкове	47.87388889,29.28583333
чернігівська	новгород-сіверський	тимоновичі	52.295,32.425
чернівецька	дністровський	крутеньки	48.3725,26.5475
одеська	роздільнянський	комарівка	47.16,29.58277778
чернівецька	дністровський	оселівка	48.43861111,26.61833333
одеська	роздільнянський	великоплоске	47.01138889,29.67055556
одеська	подільський	новокрасне	47.53,29.15888889
чернівецька	дністровський	лівинці	48.40805556,26.60805556
чернівецька	чернівецький	глибока	48.08972222,25.92833333
волинська	ковельський	кошари	51.49694444,23.67333333
одеська	подільський	розівка	47.45444444,29.33166667
закарпатська	ужгородський	соломоново	48.43055556,22.16388889
чернівецька	дністровський	макарівка	48.57472222,26.74138889
чернівецька	вижницький	голеча	34.44055556,-119.81361111
львівська	львівський	дніпропетровську	48.5,34.9
чернівецька	чернівецький	їжівці	48.03722222,25.65277778
закарпатська	ужгородський	сюрте	48.50333333,22.23194444
вінницька	берегівський	вінниці	60.62833333,34.77361111
чернівецька	чернівецький	сучава	47.65138889,26.25555556
закарпатська	ужгородський	паладь	48.52444444,22.17555556
закарпатська	ужгородський	батфалва	48.58138889,22.20805556
чернівецька	чернівецький	нижні	56.32694444,44.0075
чернівецька	чернівецький	красноїльск	48.01472222,25.58722222
закарпатська	берегівський	чома	48.13555556,22.63305556
закарпатська	ужгородський	тийглаш	48.48777778,22.23194444
чернівецька	дністровський	слобідка	48.42444444,26.7725
львівська	яворівський	немирів	48.97944444,28.84388889
чернівецька	вижницький	усть-путила	48.11,25.04166667
чернівецька	чернівецький	корчівці	48.01055556,25.765
одеська	роздільнянський	кардамичове	46.96166667,29.91361111
одеська	роздільнянський	великокомарівка	47.08694444,29.64833333
одеська	роздільнянський	розалівка	46.82972222,29.97722222
чернівецька	вижницький	лопушна	48.08722222,25.28611111
чернівецька	дністровський	хотин	48.50944444,26.49194444
одеська	болградський	червоне	46.41694444,29.23333333
одеська	роздільнянський	степанівка	46.79361111,29.98694444
закарпатська	берегівський	яноші	48.2525,22.63138889
одеська	білгород-дністровський	старосілля	46.32611111,29.46888889
закарпатська	ужгородський	завосино	48.85277778,22.39388889
сумська	шосткинський	фотовиж	51.88833333,34.1975
одеська	роздільнянський	дівоцьке	47.08638889,29.69916667
чернівецька	чернівецький	тернавка	48.11388889,26.20666667
закарпатська	ужгородський	сіль	48.9525,22.52138889
закарпатська	ужгородський	лубня	49.02583333,22.72138889
львівська	самбірський	жукотин	49.23194444,22.86166667
чернівецька	дністровський	драниця	48.23027778,26.53083333
львівська	яворівський	болград	45.66722222,28.61277778
львівська	червоноградський	бояничі	50.49055556,24.17194444
львівська	яворівський	селятин	47.87361111,25.18611111
одеська	роздільнянський	гаївка	46.91138889,29.92222222
закарпатська	ужгородський	чоп	48.43083333,22.21194444
одеська	роздільнянський	степановка	46.79361111,29.98694444
одеська	роздільнянський	степове	46.69888889,30.07972222
закарпатська	ужгородський	кострина	48.94305556,22.59
одеська	болградський	кубей	45.7925,28.7475
одеська	роздільнянський	йосипівка	47.32694444,29.6075
закарпатська	берегівський	хижа	48.10888889,23.20666667
закарпатська	хустський	рокосово	48.20861111,23.17916667
одеська	роздільнянський	яковлівка	46.86222222,29.9575
одесьої	роздільнянський	щербанка	46.69583333,30.18916667
чернівецька	вижницький	житомир	50.25444444,28.65777778
чернівецька	чернівецький	купка	48.04388889,25.78194444
закарпатська	рахівський	лазещина	48.26916667,24.41861111
волинська	ковельський	сільця	51.79888889,24.30888889
львівська	яворівський	мостиська	49.79194444,23.1525
одеська	білгород-дністровський	міняйлівка	46.38277778,29.51805556
одеська	роздільнянський	гибокояр	47.23138889,29.79166667
одеська	роздільнянський	глибокояр	47.23138889,29.79166667
львівська	яворівський	грушово	48.00694444,23.7625
одеська	подільський	новосамарка	47.50805556,29.52444444
закарпатська	ужгородський	перечин	48.74027778,22.47277778
львівська	яворівський	любачів	50.16666667,23.11666667
одеська	роздільнянський	кримпулька	47.45638889,29.645
одеська	роздільнянський	ангелінівка	46.8925,29.94583333
одеська	роздільнянський	глибокий	48.47527778,38.58638889
одеська	подільський	тригради	47.40361111,29.46527778
одеська	подільський	кодима	48.09333333,29.125
чернівецька	дністровський	лукачівка	48.37861111,26.93861111
львівська	червоноградський	піддібне	50.35333333,23.71527778
одеська	подільський	топали	47.60361111,29.29277778
вінницька	могилів-подільський	ямпіль	48.245,28.27777778
закарпатська	ужгородський	соловка	48.3725,22.27194444
одеська	роздільнянський	парканівка	47.26361111,29.61555556
вінницька	могилів-подільський	оксанівка	48.2325,28.19166667
закарпатська	берегівський	горонглаб	48.31111111,22.3625
одеська	подільський	климентове	47.80722222,29.29055556
закарпатська	берегівський	виноградів	48.14972222,23.025
чернівецька	дністровський	стальнівці	48.30194444,26.54916667
одеська	роздільнянський	трохимівка	47.18805556,29.615
одеська	роздільнянський	мигаєве	46.98694444,30.04111111
одеська	подільський	круті	47.9625,29.21194444
одеська	роздільнянський	новоборисівка	47.1,29.99222222
одеська	роздільнянський	росіянівка	47.22611111,29.70555556
одеська	роздільнянський	новокостянтинівка	46.95194444,29.97055556
чернівецька	чернівецький	станівці	48.07277778,26.065
одеська	подільський	окни	47.53888889,29.46166667
чернівецька	чернівецький	тарашани	48.11833333,25.9975
чернівецька	вижницький	підзахаричі	48.20833333,25.12611111
закарпатська	ужгородський	оноковці	48.65416667,22.34166667
івано-франківська	верховинський	яблуниця	48.02777778,24.92
одеська	подільський	нестоїта	47.76666667,29.35583333
львівська	самбірський	сянки	49.02222222,22.90388889
одеська	роздільнянський	самойлівка	50.85,37.06666667
закарпатська	ужгородський	жорнава	48.99083333,22.63722222
одеська	роздільнянський	гребеники	46.88585,29.808155
івано-франківська	верховинський	гринява	47.98166667,24.85916667
одеська	білгород-дністровський	лебедівка	45.82583333,30.14666667
чернівецька	вижницький	лекечі	48.11888889,25.28805556
одеська	роздільнянський	виноградівка	46.73416667,30.07444444
одеська	роздільнянський	марківка	46.92944444,29.94694444
чернівецька	чернівецький	довжок	48.34,26.33361111
чернівецька	дністровський	козиряни	48.37111111,26.64611111
львівська	самбірський	стрілки	49.32638889,22.97166667
дніпропетровська	кам'янський	жовті води	48.36638889,33.5025
закарпатська	берегівський	фертешолмаш	47.98083333,22.92694444
львівська	самбірський	хащів	49.26833333,22.77388889
закарпатська	ужгородський	княгиня	48.97611111,22.51611111
чернівецька	чернівецький	великосілля	48.16166667,26.31194444
івано-франківська	верховинський	кути	48.26361111,25.17361111
чернівецька	вижницький	конятин	48.04277778,24.93861111
одеська	болградський	табаки	45.73027778,28.61
одеська	роздільнянський	дружба	46.85805556,30.03916667
одеська	подільський	загнітків	48.05222222,28.88277778
одеська	роздільнянський	єлизаветівка	47.31388889,29.78027778
одеська	подільський	омелянівка	47.53083333,29.27083333
одеська	подільський	лабушне	48.01555556,29.13416667
одеська	подільський	ставрове	47.6125,29.55277778
одеська	подільський	малаївці	47.48416667,29.42083333
чернівецька	чернівецький	бояни	48.27083333,26.12472222
львівська	червоноградський	нісмичі	50.56555556,24.11944444
закарпатська	тячівський	грушово	48.00694444,23.7625
закарпатська	ужгородський	сімер	48.73222222,22.51694444
чернівецька	чернівецький	сторожинець	48.15972222,25.715
закарпатська	берегівський	гетен	48.27611111,22.38333333
одеська	подільський	вижине	47.4175,29.4975
львівська	яворівський	кровиця-сама	50.08333,23.21667
закарпатська	ужгородський	кострйна	48.94305556,22.59
одеська	подільський	цеханівка	47.45611111,29.19583333
чернівецька	чернівецький	череш	48.09777778,25.61083333
закарпатська	берегівський	данилівка	48.33833333,22.36527778
закарпатська	ужгородський	жорнова	48.99083333,22.63722222
одеська	роздільнянський	малаєшти	46.97916667,29.55805556
львівська	яворівський	красноїльськ	48.01472222,25.58722222
закарпатська	ужгородський	домашин	48.96916667,22.55194444
чернівецька	чернівецький	опришени	48.05472222,26.02805556
одеська	подільський	новокомісарівка	47.34138889,29.36277778
закарпатська	берегівський	дякове	47.94944444,39.14
одеська	окнянський	дігори	47.62777778,29.29694444
одеська	роздільнянський	унтилівка	47.26944444,29.66638889
чернівецька	дністровський	балківці	48.3525,26.57416667
вінницька	могилів-подільський	пороги	48.24083333,28.32277778
одеська	подільський	плоть	47.95388889,29.16527778
чернівецька	путильський	фошки	47.96694444,25.19027778
одеська	подільський	нагірне	47.57555556,29.59027778
одеська	подільський	коси-слобідка	47.6525,29.46416667
закарпатська	ужгородський	есень	48.39277778,22.27305556
вінницька	могилів-подільський	серебрія	48.46027778,27.72638889
одеська	роздільнянський	мачарівка	50.75638889,31.32805556
одеська	роздільнянський	широке	46.89611111,30.03638889
одеська	роздільнянський	полезне	47.10638889,29.83833333
чернівецька	вижницький	лекече	48.11666667,25.27222222
одеська	болградський	лісне	46.47,29.34777778
чернівецька	чернівецький	мамаївці	48.35027778,25.82555556
чернівецька	чернівецький	мамалиги	48.25555556,26.5875
чернівецька	чернівецький	оршівці	48.42666667,25.62472222
закарпатська	берегівський	великі	49.52083333,25.75361111
львівська	яворівський	змієвиська	50.0167,23.1833
одеська	роздільнянський	карманове	47.25888889,29.50361111
одеська	подільський	затишшя	47.83027778,29.37388889
одеська	подільський	пиріжна	48.15666667,29.10083333
одеська	подільський	чорна	47.61888889,29.33972222
одеська	подільський	коси	47.68944444,29.49777778
одеська	роздільнянський	щербанка	46.69583333,30.18916667
львівська	яворівський	дякове	47.94944444,39.14
одеська	березівський	ширяєве	47.38777778,30.19111111
одеська	роздільнянський	камянка	46.79861111,30.10944444
закарпатська	берегівський	рафайново	48.32666667,22.48694444
чернівецька	дністровський	гвіздівці	48.43972222,27.29694444
одеська	подільський	липецьке	47.73638889,29.71527778
одеська	подільський	любомирка	47.76222222,29.48722222
одеська	подільський	артирівка	47.47222222,29.35861111
чернівецька	чернівецький	звенячин	48.62083333,25.7375
закарпатська	ужгородський	новослелиця	48.21916667,26.26527778
одеська	подільський	дібровка	47.87,29.41111111
чернівецька	чернівецький	банилів	48.35805556,25.35111111
одеська	роздільнянський	мигаї	47.00722222,30.01138889
одеська	подільський	мала-слобідка	48.62888889,26.64833333
чернівецька	чернівецький	рудка	48.6325,25.61361111
одеська	роздільнянський	новомиколаївка	47.39277778,29.67722222
закарпатська	берегівський	попове	48.26944444,22.42222222
одеська	роздільнянський	буцинівка	46.765,30.21972222
чернівецька	дністровський	вашквці	48.40583333,27.12694444
закарпатська	ужгородський	тарновці	48.58777778,22.22083333
чернівецька	вижницький	лукавці	48.19722222,25.42333333
одеська	роздільнянський	платонівка	47.065,29.72194444
одеська	подільський	поплавка	47.62416667,29.75333333
чернівецька	дністровський	селище	48.49805556,27.08833333
одеська	роздільнянський	надія	46.96222222,30.06333333
одеська	роздільнянський	івано-миколаївка	46.76,30.05027778
закарпатська	берегівський	попово	48.26944444,22.42222222
одеська	подільський	новорозівка	47.41916667,29.32944444
чернівецька	дністровський	братанівка	48.53083333,27.06555556
чернівецька	дністровський	струмок	48.47361111,27.15472222
чернівецька	вижницький	фальків	47.95861111,25.42305556
одеська	подільський	грабове	48.02222222,29.03694444
одеська	подільський	кліментове	47.80722222,29.29055556
чернівецька	чернівецький	котелеве	48.28361111,26.35638889
львівська	яворівський	харкові	51.36056,27.78583
одеська	роздільнянський	дружелюбівка	47.27166667,29.91611111
чернівецька	дністровський	михалкове	48.56638889,27.29583333
київська	броварський	бровари	50.51138889,30.79027778
чернівецька	дністровський	данківці	48.42388889,26.51055556
одеська	подільський	шершенці	47.98555556,29.01111111
львівська	самбірський	тернава	49.54833333,22.79694444
одеська	роздільнянський	грушка	47.14416667,29.64361111
одеська	роздільнянський	перехрестове	47.43638889,29.79638889
чернівецька	вижницький	черешенька	48.21888889,25.27416667
вінницька	могилів-подільський	буша	48.34194444,28.11888889
одеська	роздільнянський	ангелинівка	46.8925,29.94583333
закарпатська	берегівський	запсонь	48.28,22.47
одеська	роздільнянський	привільне	47.2175,30.07166667
одеська	роздільнянський	олег	46.92555556,29.74611111
вінницька	могилів-подільський	іванків	48.21055556,28.37722222
чернівецька	рахівський	говерла	48.16027778,24.5
закарпатська	рахівський	говерла	48.16027778,24.5
чернігівська	корюківський	сновськ	51.82027778,31.95083333
одеська	подільський	ясинове	47.74583333,29.31833333
одеська	подільський	климентово	47.80722222,29.29055556
одеська	подільський	будеї	48.05138889,29.27916667
волинська	ковельський	висоцьк	51.10222222,23.88972222
одеська	подільський	броштяни	47.88194444,29.26666667
одеська	подільський	оленівка	47.95361111,29.50166667
одеська	роздільнянський	карабанове	47.42777778,29.645
закарпатська	ужгородський	тийглеш	48.48777778,22.23194444
